## Created on Tue Aug 29 17:11:22 2017

## There are two types of impartial referees and two types of selfish referees, plus narcissistic referees. 
## Impartial referees can have moving or fixed standards, and selfish referees can be conscientious or indifferent. 
## Indifferent selfish referees accept manuscripts as low as 90, while conscientious selfish referees reject anything below 114.3 (same as fixed-std impartial refs).
## The fifth type of referee is the narcissist, who rejects papers very different from their own.
## **fc, fr, ff, fd, fn are the proportion of moving-standard, indifferent, fixed-standard, conscientious, and narcissistic referees in the pool, respectively.
## **scen: referee scenario. The four combinations of an impartial and a selfish referee are 
## moving-std x indifferent (cora); 
## fixed-std x indifferent (fara); 
## moving-std x conscientious (code); 
## fixed-std x conscientious (fade).
## **method: the action taken by the editor to mitigate the effect of selfish referees. 
## One of none, revision, tiebreaking, overrule, matching.quality, blacklist (p = 50, 90, 100)
## **Q.accept.avg: average quality of published papers.
## **Rejected: percentage of total manuscript that get rejected.
## **GRP: good rejected papers: percentage of rejected papers above average quality of submitted manuscripts (100).
## **Gini: coeff of the inequality in the reviewing load of different referees.
## **num.refs = number of referees per review event
## **dbn: distribution of average quality among authors (normal or lognormal); also, distribution of quality among papers of the same author

fc fr ff fd fn scen method run Q.accept.avg Rejected GRP Gini num.refs dbn
0.6 0 0 0.4 0 code none 1 1909.27548465369 99.9995012468828 49.6331652526945 NA 3 lognormal
0.2 0 0 0.8 0 code none 5 792.085146462731 99.9211970074813 50.6438989328249 NA 3 lognormal
0.2 0 0 0.8 0 code none 7 795.391949416554 99.9192019950125 49.9196358154718 NA 3 lognormal
0.7 0 0 0.3 0 code none 7 1703.04715994057 99.9042394014963 49.9121353116201 NA 3 lognormal
0.5 0 0 0.5 0 code none 10 1381.10622413267 99.9271820448878 50.4097746987832 NA 3 lognormal
0.4 0 0 0.6 0 code none 10 1236.39636754944 99.8882793017456 50.3904611635942 NA 3 lognormal
0.4 0 0 0.6 0 code none 2 1031.99018359287 99.811970074813 51.5313082454291 NA 3 lognormal
0.3 0 0 0.7 0 code none 10 1179.75291291133 99.8977556109726 50.3951671284855 NA 3 lognormal
0.4 0 0 0.6 0 code none 5 1143.75236898734 99.8753117206982 50.6212234706617 NA 3 lognormal
0.3 0 0 0.7 0 code none 2 918.288367654223 99.8423940149626 51.5460776086001 NA 3 lognormal
0.6 0 0 0.4 0 code none 3 2137.30618021528 99.983042394015 50.1072501072501 NA 3 lognormal
0.2 0 0 0.8 0 code none 2 768.433134230165 99.8473815461347 51.5484979569817 NA 3 lognormal
0.5 0 0 0.5 0 code none 2 1556.5762252045 99.9167082294264 51.5821157772309 NA 3 lognormal
0.2 0 0 0.8 0 code none 6 1119.22166650329 99.9416458852868 48.9003558186074 NA 3 lognormal
0.5 0 0 0.5 0 code none 7 1151.82946873736 99.8334164588529 49.8766024199914 NA 3 lognormal
0.4 0 0 0.6 0 code none 8 1779.23487918594 99.9995012468828 48.9693215427508 NA 3 lognormal
0.5 0 0 0.5 0 code none 6 1642.85352286407 99.8763092269327 48.8669276711344 NA 3 lognormal
0.4 0 0 0.6 0 code none 6 1538.27665365727 99.8892768079801 48.8735657436164 NA 3 lognormal
0.3 0 0 0.7 0 code none 6 1211.9419323688 99.8997506234414 48.8789260056216 NA 3 lognormal
0.4 0 0 0.6 0 code none 4 1299.41585039164 99.9865336658354 49.0669566475286 NA 3 lognormal
0.5 0 0 0.5 0 code none 9 1664.85660181422 99.9840399002494 50.2409362092703 NA 3 lognormal
0.3 0 0 0.7 0 code none 5 996.598116742941 99.9172069825436 50.6419279802729 NA 3 lognormal
0.2 0 0 0.8 0 code none 1 1015.7989907479 99.9241895261845 49.5952043444407 NA 3 lognormal
0.2 0 0 0.8 0 code none 8 1120.26074683147 99.9900249376559 48.964485235435 NA 3 lognormal
0.4 0 0 0.6 0 code none 7 1172.55830275749 99.8743142144639 49.8971275618233 NA 3 lognormal
0.5 0 0 0.5 0 code none 4 2073.51384934831 99.9860349127182 49.0667025819067 NA 3 lognormal
0.5 0 0 0.5 0 code none 3 1870.10119377837 99.9645885286783 50.0980397048331 NA 3 lognormal
0 0 0.9 0.1 0 fade none 4 356.746378030304 90.9790523690773 44.0242745856929 NA 3 lognormal
0 0 0.999 0.001 0 fade none 3 363.12871016706 89.8418952618454 44.4754709020557 NA 3 lognormal
0 0 0.6 0.4 0 fade none 4 356.010434298896 93.9755610972569 45.8091189410947 NA 3 lognormal
0 0 0.7 0.3 0 fade none 9 356.277764518105 92.5501246882793 46.2441327204238 NA 3 lognormal
0 0 0.999 0.001 0 fade none 4 356.555147187448 90.7406483790524 43.8772088932861 NA 3 lognormal
0 0 0.999 0.001 0 fade none 10 361.556730195209 89.9810473815461 44.9282752810234 NA 3 lognormal
0 0 0.999 0.001 0 fade none 8 358.02423075544 90.2224438902743 43.4393242526092 NA 3 lognormal
0 0 0.9 0.1 0 fade none 6 364.268960229184 90.2957605985037 43.4416133183829 NA 3 lognormal
0 0 0.9 0.1 0 fade none 2 366.3672628355 89.2204488778055 45.7775019984683 NA 3 lognormal
0 0 0.999 0.001 0 fade none 5 361.689613766083 89.7027431421446 45.0215174530452 NA 3 lognormal
0 0 0.999 0.001 0 fade none 2 366.320492592168 88.9326683291771 45.6020413885929 NA 3 lognormal
0 0 0.8 0.2 0 fade none 8 358.080551722948 91.2513715710723 44.0770883094027 NA 3 lognormal
0 0 0.7 0.3 0 fade none 7 361.947898796923 92.0907730673317 45.6624170015489 NA 3 lognormal
0 0 0.8 0.2 0 fade none 9 356.631138288847 91.5341645885287 45.6474831903926 NA 3 lognormal
0 0 0.7 0.3 0 fade none 1 365.681632276969 91.9805486284289 45.2421361992398 NA 3 lognormal
0 0 0.999 0.001 0 fade none 9 356.590908972907 90.5730673316708 45.0707327683523 NA 3 lognormal
0 0 0.9 0.1 0 fade none 5 361.759835966649 89.9905236907731 45.1973330525242 NA 3 lognormal
0 0 0.999 0.001 0 fade none 1 366.774674342766 89.8189526184539 43.9243254649142 NA 3 lognormal
0 0 0.6 0.4 0 fade none 5 361.204134389755 93.2473815461347 47.1114296564524 NA 3 lognormal
0 0 0.7 0.3 0 fade none 3 362.305736569243 91.9765586034913 45.7641272578397 NA 3 lognormal
0 0 0.9 0.1 0 fade none 8 358.034296136187 90.5182044887781 43.6241314900628 NA 3 lognormal
0 0 0.9 0.1 0 fade none 3 363.172919721474 90.1167082294264 44.6447942263842 NA 3 lognormal
0 0 0.7 0.3 0 fade none 6 363.629319959182 92.1092269326683 44.5551470389162 NA 3 lognormal
0 0 0.9 0.1 0 fade none 10 361.52010209189 90.2598503740648 45.0983859292373 NA 3 lognormal
0 0 0.6 0.4 0 fade none 7 361.940669603984 93.3620947630923 46.402337719228 NA 3 lognormal
0 0 0.7 0.3 0 fade none 8 357.81844617014 92.2882793017456 44.7054118613474 NA 3 lognormal
0 0 0.6 0.4 0 fade none 9 356.189649123155 93.8184538653367 46.9708568573039 NA 3 lognormal
0 0 0.6 0.4 0 fade none 1 364.615014239992 93.3990024937656 46.0737457613542 NA 3 lognormal
0 0 0.6 0.4 0 fade none 3 362.430061587891 93.3576059850374 46.5664433545961 NA 3 lognormal
0 0 0.6 0.4 0 fade none 2 366.199838266772 92.6907730673317 47.8075815868062 NA 3 lognormal
0 0 0.8 0.2 0 fade none 10 361.201847727877 90.9870324189526 45.537167884492 NA 3 lognormal
0 0 0.8 0.2 0 fade none 6 363.568448634214 91.0349127182045 43.900835501986 NA 3 lognormal
0 0 0.8 0.2 0 fade none 7 362.215550106165 90.9945137157107 45.0077832101905 NA 3 lognormal
0.1 0 0 0.9 0 code none 9 752.226720051318 99.9815461346633 50.23969510583 NA 3 lognormal
0 0 0.6 0.4 0 fade none 8 357.704464265603 93.6194513715711 45.4916438918101 NA 3 lognormal
0 0 0.999 0.001 0 fade none 7 362.39546443764 90.011970074813 44.4075046821149 NA 3 lognormal
0 0 0.8 0.2 0 fade none 2 366.581518864262 90.0214463840399 46.259965760445 NA 3 lognormal
0 0 0.6 0.4 0 fade none 6 362.895009437808 93.4259351620948 45.3365648973142 NA 3 lognormal
0.2 0 0 0.8 0 code none 9 885.483695319396 99.968578553616 50.233240369792 NA 3 lognormal
0.1 0 0 0.9 0 code none 1 756.518158986147 99.9486284289277 49.6075290548262 NA 3 lognormal
0 0 0.9 0.1 0 fade none 9 356.706324605382 90.8274314214464 45.2245633109841 NA 3 lognormal
0.1 0 0 0.9 0 code none 5 638.987642304768 99.9476309226933 50.6569525187754 NA 3 lognormal
0.1 0 0 0.9 0 code none 2 613.448856782741 99.9117206982544 51.5796987864599 NA 3 lognormal
0 0 0.7 0.3 0 fade none 5 361.663011299039 91.8812967581048 46.3250860374982 NA 3 lognormal
0 0 0.8 0.2 0 fade none 1 366.798323943149 90.8249376558604 44.5454245925405 NA 3 lognormal
0.1 0 0 0.9 0 code none 7 594.792083496793 99.9426433915212 49.9313820894778 NA 3 lognormal
0.1 0 0 0.9 0 code none 10 762.215578438126 99.9561097256858 50.4241262998224 NA 3 lognormal
0 0 0.7 0.3 0 fade none 4 356.307215222373 92.7057356608479 45.066845998655 NA 3 lognormal
0.2 0 0 0.8 0 code none 10 953.025474054686 99.9356608478803 50.4139820632726 NA 3 lognormal
0.1 0 0 0.9 0 code none 4 716.074662359082 99.9740648379052 49.0606042464879 NA 3 lognormal
0 0 0.7 0.3 0 fade none 2 366.192669792449 91.2394014962593 46.9773416787383 NA 3 lognormal
0 0 0.8 0.2 0 fade none 4 356.561014098877 91.6648379052369 44.4430539534681 NA 3 lognormal
0 0 0.999 0.001 0 fade none 6 364.33529317107 90.040897755611 43.2815234972193 NA 3 lognormal
0 0 0.9 0.1 0 fade none 7 362.229490445701 90.2498753117207 44.5540505440699 NA 3 lognormal
0 0 0.7 0.3 0 fade none 10 360.584931476106 92.1022443890274 46.1966263233423 NA 3 lognormal
0 0 0.8 0.2 0 fade none 3 363.019834212911 90.8738154613466 45.1059812735316 NA 3 lognormal
0.1 0 0 0.9 0 code none 3 798.607188387547 99.9660847880299 50.0987866208989 NA 3 lognormal
0 0 0.8 0.2 0 fade none 5 361.228508797094 90.7461346633416 45.6536554801974 NA 3 lognormal
0 0 0.6 0.4 0 fade none 10 359.605140598275 93.440897755611 46.9674244324763 NA 3 lognormal
0.1 0 0 0.9 0 code none 6 661.45201350344 99.9456359102244 48.9023958161794 NA 3 lognormal
0.1 0 0 0.9 0 code none 8 941.33263126675 99.9900249376559 48.964485235435 NA 3 lognormal
0 0 0.9 0.1 0 fade none 1 366.733759556594 90.081795511222 44.087944456133 NA 3 lognormal
0.999 0 0 0 0.001 cona none 1 2317.16869119755 99.9980049875312 49.6324116191844 NA 3 lognormal
0 0 0.4 0.6 0 fade none 5 359.983320074132 96.2513715710723 48.7620735397753 NA 3 lognormal
0 0 0.2 0.8 0 fade none 7 354.358124878654 98.8389027431421 49.3722624790586 NA 3 lognormal
0 0 0.4 0.6 0 fade none 6 362.326356182164 96.3142144638404 46.9758168919269 NA 3 lognormal
0.999 0 0 0 0.001 cona none 4 2260.09300250357 99.9995012468828 49.073561464147 NA 3 lognormal
0.999 0 0 0 0.001 cona none 3 2307.22490083506 99.9980049875312 50.1147155055462 NA 3 lognormal
0.999 0 0 0 0.001 cona none 10 2033.90523242858 99.9995012468828 50.4456381328585 NA 3 lognormal
0.999 0 0 0 0.001 cona none 6 2013.98966526419 99.9985037406484 48.9294104151184 NA 3 lognormal
0.999 0 0 0 0.001 cona none 7 2423.28460577628 100 49.9600997506234 NA 3 lognormal
0.999 0 0 0 0.001 cona none 2 2133.99323898218 99.9990024937656 51.6219613163224 NA 3 lognormal
0 0 0.5 0.5 0 fade none 10 359.78962614256 94.9017456359102 47.7837690116566 NA 3 lognormal
0 0 0.5 0.5 0 fade none 5 360.876876465366 94.7291770573566 47.9387359686625 NA 3 lognormal
0.999 0 0 0 0.001 cona none 5 1971.64354305816 99.9990024937656 50.6823010703349 NA 3 lognormal
0 0 0.4 0.6 0 fade none 10 359.394415814529 96.3206982543641 48.55299472357 NA 3 lognormal
0 0 0.3 0.7 0 fade none 4 354.599735583929 97.9386533665835 48.0019555220582 NA 3 lognormal
0 0 0.4 0.6 0 fade none 7 360.827238039638 96.3296758104738 48.0534945972114 NA 3 lognormal
0 0 0.3 0.7 0 fade none 10 357.848142658766 97.6982543640898 49.2784031447022 NA 3 lognormal
0 0 0.5 0.5 0 fade none 2 365.213736802227 94.2952618453865 48.6956659720092 NA 3 lognormal
0 0 0.4 0.6 0 fade none 4 354.12012068387 96.715710723192 47.3444550447361 NA 3 lognormal
0 0 0.5 0.5 0 fade none 6 362.43569377645 94.8493765586035 46.1569202778523 NA 3 lognormal
0 0 0.5 0.5 0 fade none 7 360.967069241075 94.8174563591022 47.2250130188471 NA 3 lognormal
0 0 0.5 0.5 0 fade none 3 362.2422744053 94.8219451371571 47.3916199412996 NA 3 lognormal
0 0 0.1 0.9 0 fade none 1 347.374952409025 99.6254364089775 49.4440522856185 NA 3 lognormal
0 0 0.1 0.9 0 fade none 5 345.206348405946 99.6194513715711 50.4944001361791 NA 3 lognormal
0 0 0.3 0.7 0 fade none 6 357.686700543585 97.6788029925187 47.716573225902 NA 3 lognormal
0 0 0.5 0.5 0 fade none 8 357.333136470725 95.0763092269327 46.3268774786495 NA 3 lognormal
0 0 0.2 0.8 0 fade none 1 359.623529930433 98.8463840399002 49.045598349034 NA 3 lognormal
0 0 0.3 0.7 0 fade none 2 361.801742141596 97.4049875311721 50.3335944740575 NA 3 lognormal
0 0 0.2 0.8 0 fade none 9 348.60907914663 98.9605985037407 49.7263325538263 NA 3 lognormal
0 0 0.1 0.9 0 fade none 4 357.505858529921 99.6783042394015 48.9094593580346 NA 3 lognormal
0 0 0.1 0.9 0 fade none 8 346.916877503384 99.6758104738155 48.8036027020265 NA 3 lognormal
0 0 0.4 0.6 0 fade none 1 365.29760546194 96.3635910224439 47.7327660719739 NA 3 lognormal
0 0 0.1 0.9 0 fade none 3 343.835631159781 99.6503740648379 49.9406903938458 NA 3 lognormal
0 0 0.4 0.6 0 fade none 8 354.701676790975 96.5137157107232 47.1262467055966 NA 3 lognormal
0 0 0.1 0.9 0 fade none 9 345.38886112371 99.7211970074813 50.1097823858038 NA 3 lognormal
0 0 0.1 0.9 0 fade none 10 341.602431123637 99.6379052369077 50.2658003544005 NA 3 lognormal
0 0 0.1 0.9 0 fade none 7 341.778464337003 99.6538653366584 49.7862927039228 NA 3 lognormal
0.999 0 0 0 0.001 cona none 9 1764.37688943426 99.9990024937656 50.2483815299903 NA 3 lognormal
0 0 0.2 0.8 0 fade none 2 357.650741713414 98.6783042394015 50.974475612838 NA 3 lognormal
0 0 0.3 0.7 0 fade none 1 364.378206631815 97.7127182044888 48.4544238798657 NA 3 lognormal
0.9 0 0 0 0.1 cona none 2 375.549329270141 94.5705735660848 49.679348571308 NA 3 lognormal
0.999 0 0 0 0.001 cona none 8 2237.58180171888 99.9990024937656 48.9690670231125 NA 3 lognormal
0 0 0.2 0.8 0 fade none 8 350.753188950782 98.9206982543641 48.4127944498225 NA 3 lognormal
0 0 0.4 0.6 0 fade none 2 364.783125906906 95.9052369077307 49.5569192365698 NA 3 lognormal
0.9 0 0 0 0.1 cona none 1 367.477807284679 94.6528678304239 47.6633347209122 NA 3 lognormal
0 0 0.2 0.8 0 fade none 6 359.469425228318 98.8364089775561 48.3289346864009 NA 3 lognormal
0 0 0.2 0.8 0 fade none 10 353.205062344709 98.872319201995 49.8806995596225 NA 3 lognormal
0 0 0.4 0.6 0 fade none 9 352.713661920668 96.6094763092269 48.502854900827 NA 3 lognormal
0 0 0.4 0.6 0 fade none 3 358.262723520126 96.2942643391521 48.195991091314 NA 3 lognormal
0 0 0.5 0.5 0 fade none 4 355.084428728429 95.3256857855362 46.5766397388138 NA 3 lognormal
0 0 0.1 0.9 0 fade none 6 351.856561614468 99.6389027431421 48.7450945058465 NA 3 lognormal
0 0 0.3 0.7 0 fade none 8 352.765574693808 97.8199501246883 47.8322940513642 NA 3 lognormal
0 0 0.2 0.8 0 fade none 5 355.003114302891 98.8089775561097 50.0883338717493 NA 3 lognormal
0 0 0.3 0.7 0 fade none 9 349.978263968995 97.8678304239401 49.164989170595 NA 3 lognormal
0 0 0.5 0.5 0 fade none 1 363.92821794228 94.8403990024938 46.8933238673714 NA 3 lognormal
0 0 0.3 0.7 0 fade none 3 356.845649385477 97.7097256857855 48.9464442493415 NA 3 lognormal
0 0 0.3 0.7 0 fade none 7 357.779368380925 97.6678304239401 48.7652177465479 NA 3 lognormal
0 0 0.1 0.9 0 fade none 2 346.216565825309 99.5885286783042 51.4225616627019 NA 3 lognormal
0 0 0.2 0.8 0 fade none 4 355.511316151544 98.9745635910224 48.5461893531676 NA 3 lognormal
0 0 0.5 0.5 0 fade none 9 354.674373388379 95.2184538653367 47.7505460602473 NA 3 lognormal
0 0 0.2 0.8 0 fade none 3 353.783122013191 98.8224438902743 49.5212956560798 NA 3 lognormal
0 0 0.3 0.7 0 fade none 5 357.092745216743 97.6768079800499 49.5098089276049 NA 3 lognormal
0.9 0 0 0 0.1 cona none 4 344.97490098356 94.4468827930175 46.9783382444578 NA 3 lognormal
0.9 0 0 0 0.1 cona none 9 344.47978113786 94.3730673316708 48.2343117462398 NA 3 lognormal
0.9 0 0 0 0.1 cona none 6 364.849681657653 94.768578553616 47.0199093736678 NA 3 lognormal
0.9 0 0 0 0.1 cona none 5 364.43844400616 94.6663341645885 48.7297556452378 NA 3 lognormal
0.9 0 0 0 0.1 cona none 7 364.626939048356 94.8683291770573 48.1396974938358 NA 3 lognormal
0.9 0 0 0 0.1 cona none 8 351.006946615325 94.5610972568578 47.0154803660434 NA 3 lognormal
0.9 0 0 0 0.1 cona none 3 364.664736682857 94.6937655860349 48.2126397733078 NA 3 lognormal
0.7 0 0 0 0.3 cona none 4 201.549323532382 72.6812967581047 39.9201240684572 NA 3 lognormal
0.8 0 0 0 0.2 cona none 8 255.146803452604 85.2832917705736 44.0228547367436 NA 3 lognormal
0.8 0 0 0 0.2 cona none 10 256.35018337793 84.5740648379052 45.3420691037972 NA 3 lognormal
0.8 0 0 0 0.2 cona none 7 258.311694888204 85.0683291770574 45.0276145917614 NA 3 lognormal
0.8 0 0 0 0.2 cona none 6 259.249030505464 85.2179551122194 43.8933174140534 NA 3 lognormal
0.8 0 0 0 0.2 cona none 9 249.829785843338 84.6179551122194 45.1735540112815 NA 3 lognormal
0.8 0 0 0 0.2 cona none 1 262.839705528486 85.1990024937656 44.5991195616541 NA 3 lognormal
0.8 0 0 0 0.2 cona none 4 248.10032484781 84.4932668329177 43.6889421459309 NA 3 lognormal
0.9 0 0 0 0.1 cona none 10 354.734016304091 94.3765586034913 48.4671687144933 NA 3 lognormal
0.6 0 0 0 0.4 cona none 6 179.487844637849 62.1615960099751 36.6400821605661 NA 3 lognormal
0.8 0 0 0 0.2 cona none 3 260.436302645977 85.1112219451372 45.198302939384 NA 3 lognormal
0.6 0 0 0 0.4 cona none 4 174.332410271297 61.0059850374065 36.0170703990451 NA 3 lognormal
0.8 0 0 0 0.2 cona none 5 265.142142319984 85.5630922693267 45.6818261305478 NA 3 lognormal
0.8 0 0 0 0.2 cona none 2 270.661840574281 85.0807980049875 46.6125789186749 NA 3 lognormal
0.7 0 0 0 0.3 cona none 5 214.537422458662 74.1526184538653 42.0478086577524 NA 3 lognormal
0.7 0 0 0 0.3 cona none 8 208.098625165305 73.9990024937656 40.2829451094576 NA 3 lognormal
0.7 0 0 0 0.3 cona none 2 219.725719737574 73.684289276808 42.7773678902374 NA 3 lognormal
0.7 0 0 0 0.3 cona none 7 209.90417387435 73.4967581047382 41.2212186399387 NA 3 lognormal
0.7 0 0 0 0.3 cona none 6 209.803847012877 73.9206982543641 40.3600272584356 NA 3 lognormal
0.7 0 0 0 0.3 cona none 9 205.561805575041 73.0374064837905 41.3131658016935 NA 3 lognormal
0.7 0 0 0 0.3 cona none 1 212.570251823689 73.9740648379052 40.9741231677881 NA 3 lognormal
0.7 0 0 0 0.3 cona none 3 210.016591302158 73.4977556109726 41.7194275360844 NA 3 lognormal
0.6 0 0 0 0.4 cona none 3 180.519886388214 61.8244389027431 37.9741525355362 NA 3 lognormal
0.6 0 0 0 0.4 cona none 5 183.606786256349 62.2239401496259 38.1824156974647 NA 3 lognormal
0.6 0 0 0 0.4 cona none 7 181.098874420098 62.0184538653367 37.5610187620128 NA 3 lognormal
0.6 0 0 0 0.4 cona none 9 178.010269095189 61.185536159601 37.26289361494 NA 3 lognormal
0.6 0 0 0 0.4 cona none 10 179.53824684178 61.3192019950125 38.0714953841148 NA 3 lognormal
0.6 0 0 0 0.4 cona none 2 188.823819336629 62.1795511221945 39.175423117029 NA 3 lognormal
0.7 0 0 0 0.3 cona none 10 207.820525454113 72.954114713217 41.8012893698769 NA 3 lognormal
0.6 0 0 0 0.4 cona none 1 181.72832248927 62.4029925187032 37.3383525951502 NA 3 lognormal
0.6 0 0 0 0.4 cona none 8 180.232486719845 62.6618453865337 36.3061836879263 NA 3 lognormal
0.5 0 0 0 0.5 cona none 9 159.195636248206 50.1127182044888 33.4706795652693 NA 3 lognormal
0.5 0 0 0 0.5 cona none 2 167.777664297951 51.3147132169576 35.6170907606477 NA 3 lognormal
0.5 0 0 0 0.5 cona none 10 160.55303761709 50.6074812967581 34.7518429455592 NA 3 lognormal
0.5 0 0 0 0.5 cona none 3 161.75047849102 51.339650872818 34.4903629439652 NA 3 lognormal
0.5 0 0 0 0.5 cona none 6 159.727000901086 51.5371571072319 33.320752525839 NA 3 lognormal
0.5 0 0 0 0.5 cona none 4 155.909817696994 50.183042394015 32.6743989584265 NA 3 lognormal
0.5 0 0 0 0.5 cona none 1 160.792112852287 51.5426433915212 34.1784155675759 NA 3 lognormal
0.4 0 0 0 0.6 cona none 6 144.447010724093 41.9640897755611 31.4542774964939 NA 3 lognormal
0.4 0 0 0 0.6 cona none 3 146.851454973229 41.6309226932668 32.0534323709117 NA 3 lognormal
0.5 0 0 0 0.5 cona none 8 159.486511556775 51.5950124688279 32.9489211971232 NA 3 lognormal
0.4 0 0 0 0.6 cona none 1 146.108468932446 42.3675810473815 32.3719495685545 NA 3 lognormal
0.4 0 0 0 0.6 cona none 5 149.152812178592 41.9745635910224 31.993013224967 NA 3 lognormal
0.4 0 0 0 0.6 cona none 2 151.699522609618 41.7970074812968 33.6348340751524 NA 3 lognormal
0.4 0 0 0 0.6 cona none 8 144.491003452674 41.9985037406484 30.953483677129 NA 3 lognormal
0.4 0 0 0 0.6 cona none 10 146.10832112399 41.0783042394015 32.6206260168524 NA 3 lognormal
0.5 0 0 0 0.5 cona none 5 164.332014873322 51.6269326683292 34.4549424221346 NA 3 lognormal
0.5 0 0 0 0.5 cona none 7 161.187789565211 51.0359102244389 34.0369599421463 NA 3 lognormal
0.3 0 0 0 0.7 cona none 3 135.480805831841 33.7640897755611 31.7281415720047 NA 3 lognormal
0.3 0 0 0 0.7 cona none 1 135.593951760198 34.7980049875312 31.6282069657446 NA 3 lognormal
0.3 0 0 0 0.7 cona none 2 140.986362663342 34.3805486284289 32.5620530079933 NA 3 lognormal
0.4 0 0 0 0.6 cona none 9 144.521827802713 40.4014962593516 31.4190482069008 NA 3 lognormal
0.4 0 0 0 0.6 cona none 4 142.26802457554 40.6877805486284 30.4269481116464 NA 3 lognormal
0.4 0 0 0 0.6 cona none 7 146.232093142894 41.6798004987531 32.0493490331227 NA 3 lognormal
0.3 0 0 0 0.7 cona none 4 132.019329515469 32.9980049875312 30.324511419114 NA 3 lognormal
0.7 0.3 0 0 0 cora revision 4 242.089694264789 86.7960099750623 46.3080229391011 NA 3 lognormal
0.7 0.3 0 0 0 cora revision 3 255.42510452916 87.5960099750623 47.589819506918 NA 3 lognormal
0.8 0.2 0 0 0 cora revision 1 323.225017668298 92.7371571072319 48.1353999720337 NA 3 lognormal
0.999 0.001 0 0 0 cora revision 7 2046.28322273278 99.9990024937656 49.9760596115672 NA 3 lognormal
0.7 0.3 0 0 0 cora revision 5 249.735444889075 86.3775561097257 47.8407732682014 NA 3 lognormal
0.8 0.2 0 0 0 cora revision 5 313.731127873593 92.1451371571072 48.6990598156438 NA 3 lognormal
0.999 0.001 0 0 0 cora revision 9 2174.178136609 100 50.3780548628429 NA 3 lognormal
0.999 0.001 0 0 0 cora revision 4 1959.65534799599 99.9985037406484 49.0670683351871 NA 3 lognormal
0.9 0.1 0 0 0 cora revision 3 426.635358035964 96.628927680798 48.9338859611543 NA 3 lognormal
0.8 0.2 0 0 0 cora revision 8 317.424008862753 93.1271820448878 47.297557840617 NA 3 lognormal
0.9 0.1 0 0 0 cora revision 9 412.009187631182 96.759102244389 49.1768126101793 NA 3 lognormal
0.999 0.001 0 0 0 cora revision 10 3122.22625447496 99.9995012468828 50.568332011631 NA 3 lognormal
0.8 0.2 0 0 0 cora revision 2 320.568791260343 91.9870324189526 49.9251764858974 NA 3 lognormal
0.9 0.1 0 0 0 cora revision 2 444.418640596556 96.802493765586 50.4407771692368 NA 3 lognormal
0.9 0.1 0 0 0 cora revision 6 441.896830955986 96.983042394015 47.9035849648498 NA 3 lognormal
0.999 0.001 0 0 0 cora revision 5 2142.96652502369 99.997506234414 50.5723334746502 NA 3 lognormal
0.999 0.001 0 0 0 cora revision 1 3275.64550993507 99.9995012468828 49.6845370799854 NA 3 lognormal
0.8 0.2 0 0 0 cora revision 9 303.40817162686 92.3371571072319 48.4784158672543 NA 3 lognormal
0.8 0.2 0 0 0 cora revision 4 300.441286053331 92.315710723192 47.124418535547 NA 3 lognormal
0.7 0.3 0 0 0 cora revision 6 255.654687793848 87.7381546134663 46.368985021175 NA 3 lognormal
0.999 0.001 0 0 0 cora revision 6 1703.93715003088 99.9980049875312 48.9426222967042 NA 3 lognormal
0.9 0.1 0 0 0 cora revision 10 430.698619963393 96.6668329177057 49.2547093392221 NA 3 lognormal
0.7 0.3 0 0 0 cora revision 2 253.244391866966 85.5965087281796 48.7521923307754 NA 3 lognormal
0.9 0.1 0 0 0 cora revision 1 438.684569799274 96.7915211970075 48.8351960920713 NA 3 lognormal
0.8 0.2 0 0 0 cora revision 7 316.847413627433 92.7730673316708 48.040427933982 NA 3 lognormal
0.9 0.1 0 0 0 cora revision 7 439.868437723934 96.9197007481297 48.8622095057739 NA 3 lognormal
0.999 0.001 0 0 0 cora revision 3 2305.43156263585 99.9965087281795 50.0291780760426 NA 3 lognormal
0.8 0.2 0 0 0 cora revision 6 320.259206502457 92.8922693266833 47.2507234938174 NA 3 lognormal
0.9 0.1 0 0 0 cora revision 8 439.326047940802 97.2992518703242 48.0226567906297 NA 3 lognormal
0.8 0.2 0 0 0 cora revision 3 323.125237579907 92.9211970074813 48.4093458646213 NA 3 lognormal
0.999 0.001 0 0 0 cora revision 8 1607.36780854397 99.9995012468828 49.1553573833286 NA 3 lognormal
0.9 0.1 0 0 0 cora revision 4 416.553183975373 97.0279301745636 48.2648901773919 NA 3 lognormal
0.8 0.2 0 0 0 cora revision 10 309.707570801981 92.1511221945137 48.3722390305418 NA 3 lognormal
0.7 0.3 0 0 0 cora revision 1 255.948633527489 87.0369077306733 47.0416998550218 NA 3 lognormal
0.999 0.001 0 0 0 cora revision 2 2455.23360179245 99.9970074812968 51.4923139844584 NA 3 lognormal
0.3 0 0 0 0.7 cona none 7 134.939081846654 33.8798004987531 31.8126278908861 NA 3 lognormal
0.9 0.1 0 0 0 cora revision 5 436.383844174904 96.5790523690773 49.2943126713867 NA 3 lognormal
0.3 0 0 0 0.7 cona none 10 134.573284428025 33.1690773067332 33.0130518465055 NA 3 lognormal
0.3 0 0 0 0.7 cona none 5 137.385576714666 33.9576059850374 31.4827054417273 NA 3 lognormal
0.3 0 0 0 0.7 cona none 6 133.200946192631 34.1501246882793 31.3066845817938 NA 3 lognormal
